Depth,AC,DEN,CN,LLD,GR,Pp
2492.5,94.245,2.29,24.137,1.683,58.75,26.84688409
2492.625,93.851,2.305,24.443,1.756,63.174,26.64144847
2492.75,91.682,2.332,24.753,1.848,69.866,25.45867789
2492.875,89.56,2.356,25.069,1.899,74.286,24.23169848
2493,87.568,2.366,25.348,2.008,74.991,23.01184025
2493.125,85.805,2.367,25.651,2.112,74.178,21.87298333
2493.25,85.559,2.358,25.97,2.16,71.182,21.71155058
2493.375,86.143,2.344,25.939,2.244,68.281,22.10137952
2493.5,86.83,2.338,25.577,2.303,67.904,22.55120861
2493.625,87.132,2.337,24.956,2.312,69.412,22.74758449
2493.75,86.218,2.353,23.705,2.277,74.016,22.15820939
2493.875,84.911,2.38,22.419,2.182,77.664,21.28654022
2494,83.447,2.4,21.725,2.123,77.53,20.26902112
2494.375,83.009,2.38,21.883,1.801,65.325,19.96256863
2494.5,84.98,2.352,22.793,1.677,63.437,21.34608906
2494.625,88.541,2.323,23.938,1.617,62.207,23.65054319
2494.75,91.512,2.286,25.623,1.509,61.214,25.40379949
2494.875,92.496,2.26,26.744,1.432,61.124,25.95535761
2495,92.663,2.251,26.927,1.407,61.353,26.04965703
2495.125,92.014,2.246,26.723,1.387,61.902,25.69340714
2495.25,91.334,2.247,25.949,1.403,62.978,25.31315777
2495.375,91.128,2.253,25.025,1.426,64.097,25.19833688
2495.5,91.041,2.258,24.456,1.502,65.22,25.15112317
2495.625,90.819,2.262,23.952,1.554,66.132,25.02613044
2495.75,90.354,2.27,23.244,1.684,66.025,24.7589719
2495.875,89.82,2.281,22.518,1.839,65.486,24.4474711
2496,89.07,2.29,22.075,1.922,64.852,24.00096338
2496.125,87.489,2.301,21.768,2.087,63.964,23.02523662
2496.25,85.571,2.323,21.762,2.242,63.535,21.77997857
2496.375,84.333,2.35,22.201,2.316,64.113,20.9392429
2496.5,83.436,2.367,22.635,2.468,65.546,20.31115642
2496.625,83.173,2.38,23.002,2.636,68.745,20.12553579
2496.75,83.838,2.39,23.187,2.722,71.842,20.60085575
2496.875,84.483,2.393,23.026,2.869,73.417,21.05309553
2497,84.966,2.395,22.862,2.936,74.798,21.38680823
2497.125,85.167,2.398,22.831,2.928,76.835,21.52577086
2497.25,85.169,2.406,23.261,2.831,78.802,21.52963964
2497.375,85.433,2.412,24.165,2.755,79.746,21.7101475
2497.5,86.133,2.414,24.983,2.59,80.177,22.17802919
2497.625,88.14,2.411,25.897,2.428,80.279,23.46384032
2497.75,91.272,2.398,27.419,2.352,80.545,25.3291511
2497.875,94.256,2.375,29.078,2.225,80.976,26.96370606
2500.375,94.605,2.311,28.461,2.052,85.185,27.19794492
2500.5,88.575,2.332,26.747,2.21,81.167,23.79093839
2500.625,83.277,2.348,25.46,2.538,77.206,20.280088
2501.125,83.748,2.375,23.333,2.653,71.217,20.62505319
2501.25,86.044,2.375,23.387,2.563,69.392,22.19510844
2501.375,87.564,2.371,23.667,2.388,68.584,23.17915559
2501.5,88.931,2.366,23.993,2.251,68.23,24.02875126
2501.625,90.575,2.359,24.366,2.201,68.753,25.00786345
2501.75,91.799,2.349,24.761,2.133,69.835,25.70922151
2501.875,92.267,2.338,24.753,2.097,70.317,25.97286911
2502,92.385,2.332,24.444,2.087,70.523,26.04074879
2502.125,91.917,2.328,23.991,2.077,70.803,25.7830735
2502.25,91.002,2.332,23.28,2.075,71.479,25.26713075
2502.375,90.214,2.344,22.745,2.083,72.194,24.81258324
2502.5,89.392,2.355,22.59,2.123,72.903,24.32754152
2502.625,88.253,2.364,22.632,2.16,73.537,23.6356236
2502.75,87.359,2.375,23.066,2.267,73.98,23.07717074
2502.875,87.096,2.385,23.673,2.406,74.686,22.91192562
2503,87.167,2.392,23.991,2.481,75.86,22.95988093
2503.125,87.454,2.399,24.119,2.622,77.452,23.14507985
2503.25,86.804,2.409,23.889,2.689,77.337,22.7317513
2503.375,85.104,2.413,23.375,2.676,75.674,21.60892839
2504,86.98,2.393,25.882,2.232,70.057,22.86033076
2505.375,91.597,2.316,29.536,1.925,81.178,25.67001982
2505.5,88.849,2.316,28.665,1.924,77.282,24.06043442
2505.625,85.994,2.316,28.07,1.864,71.019,22.25051263
2505.75,84.452,2.316,27.468,1.816,65.099,21.21002318
2505.875,84.276,2.316,26.926,1.7,62.002,21.09045028
2506,84.668,2.315,26.525,1.586,59.918,21.3640243
2506.125,86.1,2.312,26.104,1.536,58.506,22.33061478
2506.25,87.916,2.297,25.498,1.453,57.583,23.4995669
2506.375,89.002,2.274,24.907,1.393,56.399,24.17133745
2506.5,89.803,2.255,24.493,1.371,54.636,24.6545643
2506.625,90.459,2.239,24.077,1.341,51.942,25.04287829
2506.75,90.884,2.225,23.632,1.335,50.666,25.29165195
2506.875,91.139,2.223,23.511,1.342,51.277,25.44056989
2507,91.307,2.229,23.612,1.38,52.815,25.53900121
2507.125,91.031,2.239,23.724,1.41,55.669,25.38384627
2507.25,89.949,2.258,23.636,1.487,57.844,24.75638465
2507.375,88.746,2.277,23.255,1.582,58.447,24.03583175
2507.5,87.48,2.29,22.977,1.633,58.54,23.25044923
2507.625,86.036,2.301,22.865,1.738,58.296,22.31873473
2507.75,85.249,2.316,23.196,1.843,58.207,21.79536991
2507.875,85.131,2.324,23.878,1.895,58.484,21.71799271
2508,85.262,2.324,24.3,1.999,59.036,21.80920268
2508.125,85.781,2.322,24.464,2.104,59.849,22.15977121
2508.25,86.357,2.318,23.97,2.157,60.47,22.54246101
2508.375,86.544,2.321,22.961,2.262,61.262,22.66705712
2508.5,86.427,2.33,22.314,2.317,62.766,22.59329698
2508.625,85.709,2.343,21.95,2.436,65.865,22.12191289
2508.75,84.864,2.366,22.099,2.544,68.313,21.55381848
2508.875,84.514,2.387,22.748,2.584,68.54,21.31580018
2509,84.469,2.396,23.304,2.619,67.694,21.28721048
2509.125,84.957,2.4,23.845,2.579,65.981,21.62488134
2509.25,85.782,2.4,24.653,2.533,65.64,22.18319324
2509.375,86.477,2.396,25.606,2.412,66.723,22.64367367
2509.5,87.434,2.389,26.424,2.301,68.452,23.26194933
2509.625,89.965,2.378,27.403,2.264,71.638,24.81449676
2509.75,93.979,2.353,29.117,2.237,74.926,27.06331991
2510.5,96.781,2.381,29.027,2.338,78.244,28.5101046
2510.625,89.371,2.4,28.268,2.353,75.941,24.48103018
2510.75,84.115,2.417,27.553,2.408,74.579,21.07625784
2510.875,83.28,2.421,27.564,2.452,75.291,20.48763454
2511,84.502,2.416,28.252,2.449,77.204,21.35032555
2511.125,88.864,2.407,29.499,2.369,80.555,24.18444175
2512.5,94.931,2.265,25.666,1.515,74.328,27.61853987
2512.625,90.772,2.264,25.054,1.55,69.203,25.34772475
2512.75,89.036,2.268,24.527,1.582,65.207,24.32225317
2512.875,89.038,2.272,24.06,1.659,63.742,24.32602338
2513,89.316,2.276,23.727,1.744,63.338,24.49656684
2513.125,89.562,2.283,23.476,1.788,65.17,24.64669136
2513.25,89.385,2.301,23.545,1.878,69.258,24.54317856
2513.375,89.023,2.329,24.141,1.922,72.613,24.32715039
2513.5,88.612,2.35,24.786,2.013,75.393,24.07881944
2513.625,88.405,2.368,25.475,2.115,76.953,23.95390736
2513.75,88.965,2.381,26.38,2.165,76.144,24.29959196
2513.875,89.8,2.379,27.041,2.239,75.107,24.80387492
2514,90.746,2.374,27.263,2.279,74.647,25.36095753
2514.125,91.756,2.368,27.287,2.292,75.703,25.93983604
2514.25,92.072,2.362,27.021,2.309,77.335,26.11948481
2514.375,91.913,2.356,26.748,2.32,77.952,26.03315762
2514.5,91.635,2.352,26.758,2.322,78.203,25.87935987
2514.625,91.17,2.347,26.956,2.313,78.549,25.61770105
2514.75,90.748,2.339,27.496,2.298,79.274,25.3775374
2514.875,90.597,2.335,28.116,2.252,79.795,25.2925637
2515,90.554,2.334,28.495,2.201,80.206,25.2701365
2515.125,90.717,2.336,28.806,2.18,80.802,25.36730648
2515.25,91.235,2.343,29.144,2.146,81.786,25.66771109
2515.375,91.844,2.355,29.415,2.118,82.872,26.01508344
2515.5,92.586,2.363,29.561,2.104,84.087,26.43011782
2515.625,93.603,2.371,29.631,2.071,85.42,26.98478182
2515.75,94.36,2.377,29.516,2.032,85.942,27.38868065
2515.875,94.722,2.379,29.311,2.012,86.13,27.5803555
2516,95.063,2.377,29.339,1.975,86.588,27.75942133
2516.125,95.77,2.374,29.652,1.947,87.707,28.12290195
2517.25,95.419,2.367,30.477,1.906,83.742,27.96800147
2517.375,93.15,2.371,29.521,1.867,83.413,26.77696796
2517.5,90.781,2.374,28.96,1.844,82.489,25.45320142
2517.625,87.81,2.374,28.329,1.843,79.935,23.66491484
2517.75,86.028,2.365,27.307,1.858,76.641,22.51865042
2517.875,85.816,2.347,26.461,1.869,74.539,22.380536
2518,86.292,2.333,26.131,1.894,72.857,22.69767047
2518.125,87.945,2.323,25.984,1.928,71.616,23.75978693
2518.25,90.098,2.32,26.116,1.95,72.177,25.06996483
2518.375,91.51,2.329,26.602,2.007,73.926,25.88855148
2518.5,92.549,2.339,27.118,2.087,76.536,26.47177764
2518.625,93.036,2.349,27.641,2.137,80.851,26.74095771
2518.75,92.521,2.36,27.89,2.247,84.077,26.46151426
2518.875,91.661,2.365,27.175,2.35,84.754,25.98427817
2519,90.649,2.366,26.181,2.392,84.29,25.4076098
2519.125,89.414,2.366,25.189,2.451,82.355,24.68100769
2519.25,88.987,2.365,24.409,2.481,80.062,24.42555975
2519.375,89.319,2.363,24.472,2.487,78.588,24.62899857
2519.5,89.933,2.363,24.869,2.481,77.323,24.99819191
2519.625,90.793,2.363,25.337,2.469,76.419,25.50388804
2519.75,91.166,2.365,26.076,2.438,76.824,25.72099835
2519.875,91.227,2.368,26.923,2.402,77.924,25.75845215
2520,91.439,2.368,27.527,2.387,79.419,25.88179031
2520.125,92.291,2.365,28.012,2.369,81.792,26.36271471
2520.25,93.654,2.358,28.297,2.358,83.838,27.10799804
2520.375,94.817,2.351,28.308,2.346,84.828,27.7232833
2520.5,95.984,2.349,28.418,2.298,85.349,28.32209233
2522.125,93.249,2.29,28.639,1.687,79.107,26.92902508
2522.25,89.615,2.308,27.063,1.649,73.784,24.86555721
2522.375,89.178,2.307,25.891,1.628,70.574,24.60543525
2522.5,89.624,2.299,25.293,1.62,68.155,24.87606884
2522.625,90.436,2.29,24.87,1.611,66.839,25.35822655
2522.75,90.568,2.281,24.664,1.611,67.662,25.43774927
2522.875,90.216,2.28,24.792,1.628,68.656,25.23449809
2523,89.756,2.284,24.93,1.671,69.211,24.96504478
2523.125,89.192,2.291,24.978,1.703,68.794,24.62928916
2523.25,88.64,2.304,24.806,1.787,67.686,24.29550447
2523.375,88.134,2.315,24.491,1.879,67.215,23.98510777
2523.5,87.574,2.322,24.294,1.921,67.32,23.63602626
2523.625,87.004,2.327,24.15,1.985,68.471,23.27483669
2523.75,86.892,2.334,23.979,2.025,69.901,23.20521061
2523.875,86.963,2.339,23.768,2.034,70.449,23.25353985
2524,86.971,2.341,23.589,2.02,70.504,23.26124115
2524.125,86.937,2.341,23.431,1.995,70.051,23.24188271
2524.25,87.424,2.338,23.429,1.921,69.872,23.55619341
2524.375,88.413,2.334,23.805,1.827,70.498,24.17869878
2524.5,89.85,2.33,24.266,1.774,71.854,25.05175767
2524.625,92.182,2.322,24.752,1.666,74.577,26.39521386
2524.75,93.702,2.304,25.251,1.568,76.566,27.22710669
2524.875,93.713,2.279,25.45,1.524,76.587,27.23558305
2525,93.088,2.263,25.465,1.447,75.444,26.90137152
2525.125,91.838,2.251,25.472,1.396,71.846,26.21309918
2525.25,91.105,2.241,25.486,1.384,67.269,25.79950584
2525.375,91.103,2.236,25.432,1.383,64.425,25.80093886
2525.5,91.291,2.236,25.34,1.402,62.382,25.91106576
2525.625,91.237,2.238,25.243,1.416,61.623,25.88281249
2525.75,90.389,2.248,25.149,1.46,63.29,25.39511791
2525.875,89.501,2.268,25.132,1.492,65.493,24.8718069
2526,88.735,2.284,25.168,1.579,67.68,24.41014062
2526.125,88.253,2.299,25.227,1.694,69.328,24.11541182
2526.25,88.453,2.311,25.246,1.76,68.964,24.24182283
2526.375,88.762,2.311,25.05,1.894,68.104,24.43436593
2526.5,88.91,2.308,24.756,1.999,67.625,24.52734108
2526.625,88.485,2.308,24.414,2.031,68.423,24.2692599
2526.75,87.607,2.321,24.03,2.058,70.403,23.72331907
2526.875,87.078,2.345,23.915,2.039,72.021,23.38870735
2527,86.781,2.364,24.022,2.011,73.649,23.19970391
2527.125,86.9,2.379,24.22,1.923,76.021,23.27920176
2527.25,87.409,2.387,24.612,1.799,77.776,23.60793594
2527.375,87.777,2.375,25.1,1.727,77.775,23.8433778
2527.5,88.066,2.354,25.486,1.572,76.363,24.02712585
2527.625,88.376,2.328,25.864,1.495,71.671,24.22239937
2527.75,88.729,2.291,26.248,1.352,66.024,24.44236148
2527.875,89.1,2.263,26.308,1.236,62.898,24.67109621
2528,89.574,2.253,26.078,1.189,60.84,24.9592251
2528.125,90.257,2.247,25.65,1.118,60.003,25.36669238
2528.25,90.549,2.242,24.718,1.075,60.519,25.54004676
2528.375,90.438,2.238,23.681,1.061,60.946,25.47786729
2528.5,90.255,2.235,23.1,1.043,60.989,25.37324601
2528.625,90.192,2.231,22.724,1.038,60.166,25.33879143
2528.75,90.534,2.226,22.593,1.041,58.614,25.5416199
2528.875,90.99,2.221,22.689,1.06,57.16,25.80828119
2529,91.472,2.217,22.705,1.077,55.576,26.08643298
2529.125,91.957,2.214,22.577,1.123,53.908,26.36266659
2529.25,92.07,2.21,22.15,1.188,53.933,26.4284957
2529.375,91.918,2.212,21.704,1.227,55.301,26.34597149
2529.5,91.576,2.218,21.529,1.314,57.244,26.15575999
2529.625,90.594,2.228,21.496,1.422,60.027,25.59461001
2529.75,89.14,2.251,21.749,1.488,61.837,24.733866
2529.875,87.855,2.278,22.262,1.641,62.335,23.94360069
2530,86.424,2.296,22.671,1.8,62.461,23.02841254
2530.125,84.382,2.312,22.998,1.866,62.129,21.65360169
2530.25,82.839,2.334,23.039,1.951,61.407,20.55875434
2530.75,83.562,2.36,21.437,1.923,58.368,21.08936094
2530.875,85.355,2.343,22.235,1.904,58.116,22.33542266
2531,88.408,2.325,23.388,1.93,58.538,24.31140549
2531.125,95.401,2.304,24.904,1.957,61.571,28.24824296
2531.875,94.617,2.307,25.204,1.932,75.121,27.85880538
2532,89.827,2.317,24.177,1.904,72.865,25.19247533
2532.125,85.23,2.32,23.694,1.89,70.697,22.27624774
2532.25,83.325,2.312,23.98,1.838,69.373,20.95026539
2532.375,83.372,2.297,24.963,1.751,68.383,20.98648253
2532.5,83.989,2.285,25.76,1.699,67.182,21.42694902
2532.625,85.532,2.273,26.42,1.591,65.382,22.49025275
2532.75,87.315,2.259,26.922,1.488,64.127,23.66049854
2532.875,88.356,2.25,26.955,1.444,64.183,24.31768616
2533,89.098,2.246,26.764,1.378,65.064,24.77521748
2533.125,89.777,2.245,26.52,1.345,67.271,25.18590882
2533.25,90.359,2.243,26.229,1.341,68.994,25.53221437
2533.375,90.854,2.239,26.05,1.357,69.019,25.8228196
2533.5,91.391,2.234,25.956,1.399,68.026,26.13346637
2533.625,91.89,2.229,25.824,1.43,65.247,26.41829196
2533.75,91.732,2.228,25.492,1.508,62.792,26.33193077
2533.875,91.091,2.237,25.086,1.555,62.298,25.96967968
2534,90.169,2.249,24.868,1.663,62.767,25.43608313
2534.125,88.786,2.266,24.737,1.791,64.691,24.60818938
2534.25,87.799,2.296,24.614,1.863,66.648,23.99800967
2534.375,87.409,2.325,24.413,2.017,67.288,23.75367336
2534.5,87.006,2.342,24.198,2.163,67.334,23.49819121
2534.625,86.085,2.357,23.972,2.226,66.749,22.89966081
2534.75,85.262,2.373,23.742,2.324,66.383,22.35130831
2534.875,85.318,2.381,23.648,2.383,66.867,22.39175844
2535,86.093,2.38,23.646,2.397,68.069,22.9125993
2535.125,88.28,2.373,23.697,2.397,71.061,24.31672517
2535.25,90.417,2.355,24.033,2.388,74.648,25.60746257
2535.375,91.166,2.334,24.822,2.357,77.188,26.04373626
2535.5,91.352,2.323,25.702,2.317,79.831,26.1526472
2535.625,91.229,2.315,26.761,2.3,83.657,26.08498432
2535.75,91.554,2.312,28.295,2.283,86.814,26.27268536
2535.875,92.286,2.316,29.411,2.286,88.22,26.68625312
2536,93.2,2.321,29.784,2.29,88.971,27.19071222
2536.125,93.99,2.327,29.855,2.293,89.2,27.61728732
2536.25,93.417,2.34,29.345,2.293,88.528,27.31326728
2536.375,92.133,2.354,28.327,2.295,87.203,26.61140204
2536.5,90.575,2.363,27.487,2.307,85.238,25.72552599
2536.625,88.84,2.37,26.688,2.338,82.054,24.69263316
2536.75,88.524,2.38,25.803,2.36,80.203,24.50113431
2536.875,89.214,2.388,25.32,2.41,80.271,24.92525107
2537,90.202,2.392,25.211,2.429,80.861,25.51743836
2537.125,91.336,2.397,25.154,2.432,81.795,26.17717482
2537.25,91.457,2.404,24.942,2.367,81.985,26.24868333
2537.375,90.743,2.411,24.518,2.311,81.527,25.84126168
2537.5,89.537,2.413,24.188,2.17,80.573,25.13268061
2537.625,87.303,2.41,23.98,2.014,77.576,23.75263839
2537.75,85.31,2.394,24.085,1.938,72.77,22.44486289
2537.875,84.518,2.365,24.441,1.802,68.726,21.90516305
2538,84.339,2.342,24.563,1.695,64.735,21.78338192
2538.125,85.231,2.319,24.429,1.652,59.995,22.39897523
2538.25,86.947,2.29,23.834,1.583,56.639,23.53687429
2538.375,88.312,2.269,23.246,1.528,55.098,24.40334708
2538.5,89.516,2.259,23.082,1.503,53.942,25.14070159
2538.625,90.483,2.252,23.118,1.451,53.324,25.71578536
2538.75,90.269,2.249,23.401,1.424,54.315,25.59299129
2538.875,89.39,2.256,23.756,1.378,56.03,25.07269352
2539,88.245,2.266,24.013,1.35,58.049,24.37456311
2539.125,86.793,2.276,24.304,1.345,59.853,23.4551748
2539.25,86.249,2.285,24.803,1.351,59.138,23.1022955
2539.375,86.588,2.28,25.325,1.371,57.157,23.32700205
2539.5,87.262,2.27,25.669,1.386,54.867,23.76484914
2539.625,88.367,2.257,25.974,1.42,52.362,24.46315338
2539.75,89.067,2.242,26.16,1.464,51.579,24.89533169
2539.875,89.164,2.237,25.92,1.492,52.211,24.95677433
2540,88.999,2.241,25.529,1.568,53.568,24.85911785
2540.125,88.261,2.25,25.099,1.619,56.451,24.40763308
2540.25,87.065,2.267,24.569,1.752,59.128,23.65385346
2540.375,86.023,2.283,24.143,1.929,60.107,22.97594901
2540.5,84.947,2.291,23.847,2.031,60.31,22.25385674
2540.625,83.643,2.296,23.523,2.245,59.958,21.34684636
2540.75,82.942,2.301,23.134,2.448,60.33,20.84560399
2540.875,82.89,2.305,22.96,2.539,61.343,20.81033664
2541,82.996,2.309,22.925,2.689,62.652,20.88984619
2541.125,83.189,2.315,22.833,2.781,64.368,21.03191242
2541.25,83.286,2.325,22.503,2.798,65.773,21.10426866
2541.375,83.213,2.335,22.144,2.755,66.77,21.05426851
2541.5,82.996,2.342,22.042,2.604,67.836,20.89996037
2541.625,82.434,2.348,22.11,2.497,69.298,20.49148923
2542.125,82.688,2.338,23.597,1.68,65.506,20.68821401
2542.25,83.779,2.304,23.829,1.587,61.981,21.47632148
2542.375,84.684,2.266,23.72,1.423,59.954,22.11137116
2542.5,85.713,2.244,23.424,1.288,58.616,22.81287595
2542.625,87.372,2.229,23.087,1.234,57.97,23.89918154
2542.75,88.874,2.216,22.828,1.154,57.986,24.83951867
2542.875,89.505,2.209,22.958,1.105,57.948,25.22435786
2543,89.808,2.207,23.247,1.09,57.67,25.40811591
2543.125,89.908,2.206,23.595,1.074,57.257,25.47015887
2543.25,89.942,2.204,24.11,1.071,57.128,25.49292127
2543.375,90.117,2.204,24.566,1.076,57.32,25.59906837
2543.5,90.019,2.204,24.815,1.092,58.337,25.54371899
2543.625,89.639,2.206,24.974,1.104,59.606,25.32015904
2543.75,89.371,2.209,24.84,1.137,60.141,25.1618009
2543.875,89.291,2.212,24.217,1.178,60.167,25.11610435
2544,89.488,2.216,23.537,1.202,59.695,25.23737166
2544.125,89.674,2.222,22.815,1.253,59.833,25.35141656
2544.25,89.553,2.23,21.994,1.308,60.572,25.28155222
2544.375,89.127,2.236,21.625,1.338,61.55,25.02711227
2544.5,88.001,2.242,21.678,1.4,62.748,24.33531108
2544.625,86.71,2.251,21.896,1.46,63.265,23.5139021
2544.75,86.001,2.256,22.448,1.485,63.348,23.05075021
2544.875,85.603,2.259,23.18,1.527,63.535,22.78764078
2545,85.845,2.261,23.774,1.542,64.343,22.95209713
2545.125,86.792,2.266,24.418,1.562,65.388,23.57739757
2545.25,87.625,2.27,25.373,1.566,66.03,24.1138707
2545.375,88.455,2.272,26.221,1.564,66.754,24.63596078
2545.5,89.663,2.273,26.688,1.558,68.336,25.37324922
2545.625,90.849,2.272,27.074,1.558,70.374,26.07349213
2545.75,91.689,2.271,27.46,1.562,71.673,26.55660342
2545.875,92.526,2.271,27.621,1.574,72.491,27.0271867
2546,93.336,2.271,27.534,1.589,72.152,27.47271677
2546.125,93.392,2.275,27.226,1.597,70.289,27.50559246
2546.25,92.904,2.285,26.254,1.615,68.507,27.24290049
2546.375,92.092,2.294,24.955,1.63,66.886,26.79625403
2546.5,90.6,2.305,24.133,1.681,65.462,25.94704033
2546.625,89.347,2.317,23.522,1.761,65.417,25.20668368
2546.75,88.918,2.322,23.157,1.812,66.279,24.94886688
2546.875,88.74,2.32,23.262,1.931,67.597,24.84247567
2547,88.73,2.315,23.489,2.055,69.79,24.83891493
2547.125,88.724,2.306,23.722,2.112,71.555,24.8378086
2547.25,88.504,2.302,24.016,2.214,72.235,24.704881
2547.375,88.034,2.304,24.27,2.311,72.568,24.41512609
2547.5,87.15,2.311,24.425,2.368,72.253,23.85716051
2547.625,86.531,2.325,24.547,2.52,71.268,23.45867911
2547.75,86.379,2.334,24.48,2.73,70.558,23.36165965
2547.875,86.164,2.336,23.909,2.842,70.125,23.22261336
2548,84.659,2.337,23.063,3.004,69.69,22.20865917
2549.125,87.388,2.315,20.704,1.679,62.831,24.04286026
2549.25,88.623,2.277,22.772,1.618,63.773,24.819521
2549.375,88.585,2.266,24.144,1.541,64.008,24.79868257
2549.5,87.295,2.264,24.529,1.527,63.429,23.99116453
2549.625,86.226,2.27,24.619,1.542,62.761,23.29937982
2549.75,86.094,2.281,24.405,1.609,62.739,23.21470383
2549.875,86.299,2.29,23.994,1.657,63.084,23.35260311
2550,86.765,2.299,23.72,1.775,64.051,23.65984716
2550.125,87.02,2.315,23.599,1.909,65.116,23.82741446
2550.25,86.998,2.33,23.906,1.978,65.81,23.81579348
2550.375,86.848,2.337,24.616,2.116,66.54,23.72138334
2550.5,86.398,2.34,25.147,2.25,67.745,23.43048652
2550.625,85.898,2.339,25.549,2.315,68.929,23.10246147
2550.75,85.636,2.334,25.688,2.439,69.672,22.92986169
2550.875,85.851,2.333,25.659,2.554,70.33,23.07625564
2551,86.032,2.332,25.581,2.602,70.857,23.19921009
2551.125,85.931,2.332,25.332,2.662,70.56,23.13466544
2551.25,85.643,2.333,25.013,2.66,69.811,22.94478725
2551.375,85.425,2.337,24.643,2.569,68.993,22.80059896
2551.5,86.527,2.343,24.337,2.378,68.758,23.53551364
2551.625,88.992,2.345,24.645,2.265,70.443,25.09465644
2551.75,93.215,2.339,25.435,2.036,73.064,27.52716621
2553.375,93.294,2.256,26.926,1.419,86.145,27.60396339
2553.5,86.171,2.273,25.21,1.495,75.675,23.34248007
2553.625,84.161,2.28,24.006,1.585,66.837,21.9767991
2553.75,83.749,2.278,23.427,1.632,63.331,21.68872029
2553.875,84.812,2.275,23.011,1.714,61.904,22.43393376
2554,86.311,2.274,22.711,1.767,62.555,23.44507525
2554.125,87.049,2.277,22.639,1.784,64.277,23.92829684
