Depth,AC,DEN,Ip,Pp
3012.5,92.806,2.461,8082.589488,37.39817121
3012.625,91.648,2.465,8198.018506,36.73687644
3012.75,90.408,2.468,8320.573401,36.00488798
3012.875,89.977,2.471,8370.592485,35.74638133
3013,89.953,2.47,8369.437373,35.73458745
3013.125,90.315,2.467,8325.766484,35.95731472
3013.25,90.524,2.463,8293.075869,36.08611252
3013.375,90.417,2.461,8296.147848,36.02457763
3013.5,90.274,2.463,8316.042271,35.94108083
3013.625,90.513,2.466,8304.186139,36.08806237
3013.75,91.172,2.469,8254.192077,36.48344066
3013.875,91.531,2.472,8231.807803,36.69716134
3014,91.565,2.474,8235.408726,36.71988103
3014.125,91.015,2.475,8288.52387,36.399135
3014.25,90.343,2.477,8356.924167,35.9999085
3014.375,90.212,2.479,8375.816964,35.92350681
3014.5,90.432,2.478,8352.070064,36.05929716
3014.625,91.125,2.475,8278.518519,36.47566787
3014.75,91.742,2.469,8202.908155,36.8401323
3014.875,91.989,2.452,8124.554023,36.98605288
3015,92.123,2.431,8043.255213,37.06612326
3015.125,92.323,2.417,7979.610715,37.1837037
3015.25,92.563,2.409,7932.577812,37.32341218
3015.375,92.625,2.41,7930.558704,37.36148041
3015.5,92.553,2.425,7986.126868,37.32344632
3015.625,92.338,2.439,8050.93461,37.20371787
3015.75,92.304,2.452,8096.827873,37.18712533
3015.875,92.561,2.464,8113.86221,37.33657224
3016,92.964,2.466,8085.245902,37.56725844
3016.125,93.475,2.461,8024.742445,37.85547569
3016.25,93.532,2.456,8003.558141,37.88992646
3016.375,93.229,2.449,8006.684615,37.7243129
3016.5,92.771,2.446,8036.356189,37.46989979
3016.625,92.132,2.447,8095.402249,37.10845949
3016.75,91.869,2.448,8121.895307,36.95953659
3016.875,91.969,2.448,8113.064185,37.02023476
3017,92.193,2.447,8090.045882,37.15208623
3017.125,92.44,2.444,8058.53743,37.29627832
3017.25,92.328,2.443,8065.011697,37.2351689
3017.375,92.035,2.445,8097.310806,37.06975856
3017.5,91.726,2.45,8141.203149,36.89370106
3017.625,91.44,2.455,8183.333333,36.72961161
3017.75,91.365,2.458,8200.059104,36.68847287
3017.875,91.496,2.461,8198.312495,36.76811931
3018,91.791,2.461,8171.964572,36.94289682
3018.125,92.516,2.461,8107.925116,37.36245758
3018.25,93.605,2.46,8010.341328,37.9761127
3018.375,94.474,2.459,7933.433537,38.45378407
3018.5,95.296,2.459,7865.001679,38.89583897
3018.625,96.069,2.459,7801.717516,39.30316322
3018.75,96.207,2.46,7793.694845,39.37738395
3018.875,95.789,2.463,7837.250624,39.16333676
3019,95.02,2.469,7919.924226,38.76089786
3019.125,93.507,2.473,8061.112002,37.94191522
3019.25,91.931,2.477,8212.568122,37.05259716
3019.375,90.923,2.482,8320.376582,36.46448293
3019.5,90.014,2.484,8411.171596,35.92018221
3019.625,88.943,2.484,8512.454044,35.26037315
3019.75,88.256,2.483,8575.262872,34.82754547
3019.875,88.018,2.482,8594.987389,34.67747657
3020,87.872,2.482,8609.268026,34.58600597
3020.125,87.541,2.483,8645.302201,34.37356016
3020.25,87,2.483,8699.062069,34.02010486
3020.375,86.647,2.483,8734.50206,33.78746277
3020.5,86.518,2.48,8736.956471,33.70365265
3020.625,86.972,2.476,8677.330635,34.01005711
3020.75,87.824,2.472,8579.267626,34.57201192
3020.875,88.258,2.47,8530.172902,34.85448777
3021,88.263,2.475,8546.956256,34.86054086
3021.125,87.269,2.482,8668.755228,34.21790204
3021.25,85.704,2.49,8855.50266,33.16637396
3021.375,84.731,2.502,9000.361143,32.48905465
3021.5,83.96,2.511,9115.683659,31.93890756
3021.625,82.973,2.514,9235.139142,31.21503207
3021.75,81.961,2.516,9356.606191,30.44995767
3021.875,81.335,2.514,9421.124977,29.96579214
3022,80.868,2.507,9449.146758,29.59917038
3022.125,80.606,2.501,9457.171923,29.39238099
3022.25,80.519,2.496,9448.463096,29.32522708
3022.375,80.44,2.494,9450.164097,29.2643441
3022.5,80.352,2.497,9471.893668,29.19601775
3022.625,80.453,2.497,9460.002735,29.28049979
3022.75,80.932,2.492,9385.182622,29.66710758
3022.875,81.559,2.477,9256.974705,30.16379703
3023,82.38,2.46,9101.82083,30.79912005
3023.125,83.73,2.453,8929.587961,31.80839581
3023.25,84.786,2.451,8811.181091,32.57066864
3023.375,85.093,2.457,8800.883739,32.78988175
3023.5,85.001,2.467,8846.267691,32.72809064
3023.625,84.245,2.473,8947.360674,32.19310298
3023.75,83.319,2.479,9068.750225,31.52050263
3023.875,82.763,2.485,9151.770719,31.10868712
3024,82.097,2.487,9233.438493,30.60557283
3024.125,80.846,2.487,9376.315464,29.62977473
3024.25,79.636,2.485,9511.125622,28.64933822
3024.375,79.179,2.478,9539.074755,28.27100355
3024.5,79.132,2.469,9510.074306,28.23431777
3024.625,79.567,2.462,9431.266731,28.60062487
3024.75,79.895,2.457,9373.472683,28.87425881
3030.25,80.506,2.458,9306.118799,29.4960397
3030.375,81.255,2.477,9291.607901,30.09564921
3030.5,81.804,2.493,9288.86607,30.52725093
3030.625,82.21,2.501,9272.652962,30.84257586
3030.75,82.419,2.507,9271.328213,31.00477861
3030.875,82.537,2.513,9280.230684,31.09714953
3031,82.564,2.516,9288.270917,31.12043173
3031.125,82.183,2.517,9335.040093,30.83327596
3031.25,81.276,2.516,9435.464344,30.13204655
3031.375,80.502,2.513,9514.824476,29.51833265
3031.5,79.879,2.508,9569.954556,29.01402607
3031.625,79.793,2.504,9564.98941,28.94607456
3031.75,80.488,2.501,9471.036676,29.5155509
3031.875,81.167,2.498,9380.541353,30.06029713
3032,81.776,2.498,9310.682841,30.53962962
3032.125,82.316,2.499,9253.306769,30.95761925
3032.25,82.482,2.501,9242.074634,31.08671711
3032.375,82.537,2.505,9250.68757,31.13125126
3032.5,82.667,2.51,9254.575586,31.23236332
3032.625,82.999,2.513,9228.573838,31.48442812
3032.75,83.25,2.517,9215.394595,31.67404248
3032.875,83.211,2.523,9241.691603,31.64795915
3033,82.889,2.528,9295.97896,31.41066142
3033.125,81.899,2.529,9412.070965,30.66035748
3033.25,81.001,2.529,9516.415847,29.9600766
3033.375,80.956,2.528,9517.94061,29.92716676
3033.5,81.446,2.528,9460.678241,30.31660715
3033.625,82.735,2.528,9313.282166,31.30920094
3033.75,83.779,2.528,9197.226035,32.08586946
3033.875,83.921,2.53,9188.927682,32.1921116
3034,83.673,2.532,9223.448424,32.01409365
3034.125,83.117,2.533,9288.814563,31.60654133
3034.25,82.845,2.534,9322.991128,31.40610383
3034.375,82.701,2.535,9342.910001,31.30065046
3034.5,82.467,2.536,9373.116519,31.12650116
3034.625,82.637,2.535,9350.145818,31.25805415
3034.75,83.306,2.533,9267.740619,31.76104358
3034.875,84.363,2.527,9129.945592,32.53395416
3035,86.001,2.52,8931.244986,33.68360524
3035.125,86.986,2.517,8819.598556,34.3501792
3035.25,86.871,2.514,8820.748006,34.27651376
3035.375,86.17,2.51,8878.356737,33.80739157
3035.5,84.157,2.503,9065.370676,32.40001276
3035.625,81.523,2.496,9332.100144,30.42511973
3035.75,79.815,2.488,9501.251644,29.05774908
3035.875,78.615,2.479,9611.38714,28.0531985
3036,78.37,2.476,9629.766492,27.84560646
3036.125,79.58,2.479,9494.837899,28.87196412
3036.25,80.933,2.484,9354.938035,29.97417082
3036.375,82.289,2.496,9245.230833,31.03367082
3036.5,83.41,2.508,9164.829157,31.87774552
3036.625,83.201,2.513,9206.168195,31.72589977
3036.75,82.344,2.515,9309.385019,31.08414492
3036.875,81.387,2.512,9407.615467,30.34705759
3037,80.854,2.505,9443.243377,29.92828083
3037.125,81.639,2.501,9337.507809,30.54968713
3037.25,82.718,2.497,9200.967141,31.37888768
3037.375,83.754,2.495,9079.876782,32.15019633
3037.5,84.637,2.494,8981.547078,32.78950946
3037.625,84.864,2.493,8953.930995,32.95331051
3037.75,84.801,2.492,8956.988715,32.91160092
3037.875,84.699,2.49,8960.578047,32.84212975
3038,84.353,2.49,8997.332638,32.59802033
3038.125,83.708,2.491,9070.301524,32.13367038
3038.25,83.222,2.494,9134.257768,31.77849791
3038.375,82.89,2.496,9178.197611,31.53374983
3038.5,82.875,2.494,9172.503167,31.5253513
3038.625,83.262,2.492,9122.548101,31.81670503
3038.75,83.552,2.489,9079.940636,32.03355998
3038.875,83.666,2.487,9060.282552,32.12002838
3039,83.345,2.486,9091.520787,31.88668959
3039.125,82.191,2.487,9222.878417,31.02133757
3039.25,80.761,2.489,9393.732123,29.90512708
3039.375,79.093,2.493,9607.252222,28.53843054
3039.5,77.235,2.493,9838.368615,26.92816178
3039.625,76.85,2.49,9875.75797,26.5845066
3039.75,77.675,2.485,9751.245575,27.32455635
3039.875,79.023,2.474,9542.477507,28.49071626
3040,81.233,2.468,9260.354782,30.29699666
3040.125,82.935,2.468,9070.312896,31.6073155
3040.25,83.579,2.471,9011.364099,32.08757974
3040.375,83.767,2.479,9020.249024,32.22807128
3040.5,83.16,2.489,9122.741703,31.78371009
3040.625,81.993,2.494,9271.171929,30.90343781
3040.75,81.275,2.498,9368.076284,30.34714462
3040.875,80.928,2.503,9427.075919,30.07531103
3041,81.373,2.505,9383.014022,30.42987616
3041.125,82.329,2.506,9277.761178,31.17229928
3041.25,82.871,2.507,9220.759976,31.58499389
3041.375,83.073,2.509,9205.676935,31.73888202
3041.5,82.686,2.513,9263.507728,31.45155135
3041.625,82.134,2.516,9336.898239,31.03457437
3041.75,82.013,2.519,9361.823126,30.94444881
3041.875,81.947,2.525,9391.679988,30.89643804
3042,81.845,2.528,9414.556784,30.82048506
3042.125,82.039,2.527,9388.578603,30.97299372
3042.25,82.537,2.524,9320.852466,31.35600629
3042.375,83.606,2.516,9172.50915,32.15584811
3043,81.186,2.516,9445.924174,30.32816103
3043.125,80.491,2.52,9542.632096,29.77632639
3043.25,80.025,2.523,9609.626992,29.40049709
3043.375,79.924,2.523,9621.770682,29.32053695
3043.5,80.38,2.518,9548.225927,29.6951524
3043.625,80.884,2.513,9469.88774,30.10281787
3043.75,81.385,2.508,9392.866007,30.50187468
3043.875,82,2.504,9307.55122,30.98283138
3044,82.443,2.505,9261.235035,31.32455927
3044.125,82.584,2.507,9252.804417,31.43431589
3044.25,82.609,2.506,9246.314566,31.45607267
3044.375,82.442,2.496,9228.07307,31.33234517
3044.5,82.293,2.48,9185.520032,31.22171753
3044.625,82.416,2.468,9127.431567,31.31827831
3044.75,82.762,2.459,9056.127208,31.58287599
3044.875,83.51,2.452,8949.46234,32.14234054
3045,84.357,2.448,8845.150966,32.7606185
3045.125,85.03,2.443,8757.219805,33.24156983
3045.25,85.869,2.436,8646.808511,33.82736236
3045.375,87.446,2.427,8459.501864,34.88822666
3052.125,86.959,2.515,8815.326763,34.72119982
3052.25,85.143,2.516,9006.92717,33.48383546
3052.375,84.38,2.519,9099.208343,32.94563289
3052.5,85.165,2.522,9026.074091,33.50497694
3052.625,85.918,2.524,8954.063177,34.02972241
3052.75,86.192,2.525,8929.134955,34.21966286
3052.875,84.994,2.523,9047.819846,33.39342915
3053,82.233,2.52,9340.483747,31.36971482
3053.125,79.817,2.518,9615.575629,29.45431365
3053.25,77.562,2.517,9891.204456,27.53095637
3053.375,75.613,2.519,10154.22216,25.75248904
3053.5,75.595,2.525,10180.83207,25.73833478
3053.625,76.552,2.528,10065.50319,26.63052414
3053.75,77.714,2.531,9926.767378,27.67655494
3053.875,78.873,2.531,9780.898406,28.6817676
3054,79.036,2.53,9756.870287,28.82264129
3054.125,78.566,2.53,9815.238144,28.42553876
3054.25,77.923,2.531,9900.142448,27.87143098
3054.375,77.126,2.534,10014.30387,27.16777745
3054.5,76.783,2.534,10059.03911,26.86091353
3054.625,76.939,2.532,10030.72044,27.00503587
3054.75,77.264,2.528,9972.747981,27.29992953
3054.875,77.363,2.522,9936.346832,27.39112473
3055,76.904,2.517,9975.834807,26.98191486
3055.125,76.53,2.515,10016.62093,26.64443389
3055.25,76.513,2.513,10010.8792,26.63170332
3055.375,77.855,2.507,9814.830133,27.83743019
3055.5,80.747,2.499,9433.108351,30.2638516
3055.625,83.383,2.491,9105.65463,32.29419989
3055.75,86.187,2.481,8774.04713,34.28499039
3057.375,86.537,2.482,8742.082577,34.55911551
3057.5,84.069,2.505,9082.111123,32.8387794
3057.625,82.506,2.513,9283.717548,31.68329978
3057.75,81.088,2.516,9457.340174,30.5867637
3057.875,79.897,2.512,9583.058187,29.62837647
3058,80.104,2.504,9527.85379,29.80086053
3058.125,81.164,2.498,9380.888078,30.65546521
3058.25,82.762,2.491,9173.978396,31.89105593
3058.375,86,2.475,8771.860465,34.21760346
3059.875,86.426,2.509,8848.531692,34.54157981
3060,83.736,2.518,9165.548868,32.65372151
3060.125,81.958,2.523,9382.981527,31.32117545
3060.25,80.717,2.529,9549.89903,30.34817968
3060.375,80.392,2.534,9607.463429,30.08923523
3060.5,81.311,2.535,9502.625721,30.82562277
3060.625,82.219,2.533,9390.267456,31.53316015
3060.75,82.941,2.531,9301.175534,32.08261833
3060.875,83.563,2.526,9213.70463,32.54692501
3061,84.223,2.522,9127.027059,33.03012796
3061.125,85.017,2.519,9031.031441,33.59853222
3061.25,86.021,2.516,8914.995176,34.29788414
3061.375,87.412,2.512,8759.181806,35.2327798
3061.5,88.162,2.508,8670.837776,35.72297036
3061.625,88.017,2.507,8681.659225,35.63243586
3061.75,87.421,2.508,8744.333741,35.24730048
3061.875,85.964,2.513,8910.269415,34.27322126
3062,84.319,2.521,9113.02079,33.1221172
3062.125,83.344,2.528,9245.229411,32.41404099
3062.25,82.695,2.534,9339.90205,31.93202638
3062.375,82.729,2.539,9354.485126,31.96052376
3062.5,83.646,2.541,9259.221003,32.64505062
3062.625,84.517,2.54,9160.192624,33.27831019
3062.75,85.33,2.539,9069.344896,33.85511551
3062.875,86.119,2.536,8975.636039,34.40206014
3063,86.502,2.533,8925.32427,34.66457189
3063.125,86.57,2.531,8911.271803,34.71323959
3063.25,86.595,2.528,8898.139615,34.732924
3063.375,86.509,2.526,8899.938735,34.67789774
3063.5,86.215,2.526,8930.288233,34.48175302
3063.625,85.857,2.528,8974.625249,34.23998147
3063.75,85.4,2.532,9036.9274,33.92682621
3063.875,84.46,2.54,9166.374615,33.2661947
3065,81.631,2.507,9360.826157,31.17904876
3065.125,81.566,2.493,9315.969889,31.13119981
3065.25,81.423,2.486,9306.127261,31.02214561
3065.375,81.229,2.488,9335.857883,30.87239007
3065.5,81.057,2.498,9393.271402,30.73917616
3065.625,80.927,2.507,9442.257837,30.63870824
3065.75,80.773,2.516,9494.222079,30.51862609
3065.875,80.472,2.525,9563.823442,30.27949259
3066,80.098,2.531,9631.311643,29.978498
3066.125,79.776,2.535,9685.469314,29.71689215
3066.25,79.441,2.538,9737.823038,29.44176028
3066.375,79.127,2.54,9784.169752,29.18137854
3066.5,79.245,2.541,9773.446905,29.28345931
3066.625,79.692,2.539,9710.977262,29.65887722
3066.75,80.252,2.537,9635.617804,30.1211722
3066.875,80.86,2.534,9551.857532,30.61386096
3067,81.431,2.533,9481.136177,31.06843336
3067.125,82.069,2.534,9411.144281,31.56673577
3067.25,82.836,2.536,9331.363175,32.15261741
3067.375,83.673,2.538,9245.304937,32.776504
3067.5,83.575,2.537,9252.498953,32.70745899
3067.625,82.812,2.533,9323.025648,32.14316597
3067.75,81.87,2.526,9404.235984,31.42753646
3067.875,81.062,2.514,9452.853371,30.79743403
3068,81.165,2.504,9403.30438,30.88185616
3068.125,81.419,2.501,9362.738427,31.08475189
3068.25,81.441,2.502,9363.951818,31.1048639
3068.375,80.671,2.511,9487.334978,30.49686563
3068.5,79,2.524,9738.167089,29.12265603
3068.625,77.546,2.532,9952.203853,27.86661274
3068.75,76.098,2.536,10157.59678,26.55571052
3069.25,74.889,2.494,10150.63895,25.42130948
3069.375,76.24,2.464,9850.828961,26.70153287
3069.5,77.837,2.437,9542.988553,28.14322431
3069.625,79.02,2.423,9346.11997,29.16524857
3069.75,80.246,2.413,9165.346559,30.18484035
3069.875,81.934,2.407,8954.202163,31.52564179
3070,83.156,2.41,8833.61393,32.45489723
3070.125,83.613,2.417,8810.849987,32.79553558
3070.25,83.863,2.428,8824.563872,32.98123445
3070.375,84.079,2.448,8874.396698,33.14097557
3070.5,84.285,2.468,8925.032924,33.29251928
3070.625,84.289,2.478,8960.770682,33.29826494
3070.75,84.016,2.487,9022.538564,33.10392585
3070.875,82.923,2.497,9178.220759,32.30094249
3071,81.45,2.507,9381.627993,31.17484189
3071.125,80.638,2.513,9498.777251,30.53323783
3071.25,80.323,2.518,9555.001681,30.28169659
3071.375,80.935,2.521,9494.04831,30.77655441
3071.5,82.045,2.521,9365.601804,31.6484256
3071.625,82.52,2.519,9304.304411,32.01425399
3071.75,82.526,2.517,9296.241185,32.02166947
3071.875,81.625,2.516,9395.121593,31.33166926
3072,80.22,2.519,9571.069559,30.21511795
3072.125,79.422,2.523,9682.586689,29.56006573
3072.25,79.1,2.525,9729.709229,29.29274264
3072.375,79.767,2.526,9652.171951,29.85223446
3072.5,81.407,2.523,9446.48986,31.17545143
3072.625,82.782,2.52,9278.538813,32.23515175
3072.75,84.041,2.517,9128.658631,33.16793597
3072.875,85.006,2.514,9014.271934,33.86033536
3073,84.81,2.514,9035.104351,33.72474218
3073.125,84.086,2.516,9120.148419,33.20913581
3073.25,83.185,2.519,9229.923664,32.55097571
3073.375,81.998,2.525,9385.838679,31.65517218
3073.5,81.381,2.53,9475.725292,31.17793193
3073.625,81.378,2.531,9479.820099,31.17843748
3073.75,81.594,2.531,9454.724612,31.35042435
3073.875,82.136,2.53,9388.623746,31.77277708
3074,82.882,2.528,9296.764074,32.34182955
3074.125,83.504,2.528,9227.51485,32.80712578
3074.25,84.13,2.528,9158.854154,33.26678509
3074.375,84.712,2.53,9103.125885,33.68678388
3074.5,84.568,2.532,9125.834831,33.58711501
3074.625,83.887,2.533,9203.552398,33.09908659
3074.75,82.97,2.535,9312.619019,32.42497971
3074.875,81.761,2.538,9461.508543,31.50618965
3075,81.388,2.541,9516.105568,31.21778092
3075.125,81.686,2.542,9485.121073,31.45361749
3075.25,81.741,2.543,9482.467795,31.49924795
3075.375,80.633,2.542,9608.988876,30.62646141
3075.5,78.896,2.541,9816.680187,29.19439495
3075.625,78.213,2.539,9894.61087,28.61113288
3075.75,78.433,2.539,9866.857063,28.80417561
3075.875,80.197,2.538,9646.026659,30.28502309
3076,82.307,2.536,9391.33731,31.95240331
3076.125,83.261,2.532,9269.088769,32.67337703
3076.25,83.766,2.527,9195.014684,33.04811702
3076.375,84.347,2.52,9106.38197,33.47195014
3076.5,84.753,2.515,9044.777176,33.76471306
3076.625,84.789,2.514,9037.342108,33.7931224
3076.75,84.659,2.516,9058.420251,33.70364794
3076.875,84.295,2.521,9115.615398,33.44605279
3077,83.719,2.527,9200.176782,33.03096142
3077.125,83.118,2.529,9274.034505,32.58999354
3077.25,82.424,2.531,9359.516646,32.07025655
3077.375,81.84,2.53,9422.580645,31.62474974
3077.5,82.427,2.527,9344.384728,32.07827317
3077.625,83.809,2.523,9175.749621,33.11109259
3077.75,85.702,2.52,8962.404611,34.45770012
3088.125,87.688,2.47,8585.62175,36.02911014
3088.25,86.779,2.473,8686.092257,35.43152372
3088.375,85.884,2.489,8833.39388,34.82761796
3088.5,85.682,2.509,8925.365888,34.69135258
3088.625,85.953,2.519,8932.686468,34.88072225
3088.75,86.386,2.524,8905.554141,35.17854218
3088.875,87.043,2.527,8848.840228,35.62194924
3089,87.576,2.527,8794.984927,35.97615528
3089.125,87.925,2.53,8770.474837,36.20619988
3089.25,88.223,2.534,8754.669417,36.40127398
3089.375,88.255,2.541,8775.6705,36.42470118
3089.5,87.645,2.545,8850.658908,36.03278446
3089.625,86.927,2.544,8920.257227,35.56207412
3089.75,86.273,2.539,8970.213161,35.12498362
3089.875,85.759,2.531,8995.543325,34.7761783
3090,85.44,2.523,9000.589888,34.55813063
3090.125,84.892,2.52,9047.91971,34.17663154
3090.25,83.863,2.518,9151.668793,33.44073548
3090.375,81.663,2.517,9394.482201,31.78560895
3090.5,79.546,2.517,9644.502552,30.08406878
3090.625,78.645,2.516,9751.119588,29.32659207
3090.75,78.405,2.515,9777.080543,29.12323341
3090.875,79.341,2.515,9661.738571,29.92156818
3091,80.985,2.518,9476.895721,31.26621594
3091.125,82.22,2.521,9345.667721,32.23312455
3091.25,83.344,2.526,9237.915147,33.08245856
3091.375,84.392,2.534,9152.090246,33.84925422
3091.5,84.628,2.539,9144.576263,34.02090365
3091.625,84.3,2.54,9183.772242,33.7889001
3091.75,83.779,2.539,9237.24561,33.41395362
3091.875,82.916,2.537,9326.035988,32.77790095
3092,82.364,2.535,9381.13739,32.36330337
3092.125,82.29,2.534,9385.869486,32.30967977
3092.25,82.216,2.534,9394.317408,32.25592874
